node_id	node_name	node_type	compartment_id	celltype	confidence	rule	evidence	plausibility_score	source
21133	MAPK11,12,13,14	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21133	MAPK11,12,13,14	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21133	MAPK11,12,13,14	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21134	SMAD2/SMAD3	Complex	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21134	SMAD2/SMAD3	Complex	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	R-Smads
21135	SMAD2	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21135	SMAD2	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21136	SMAD3	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	TGF-β downstream
21137	CALM1	Protein	20513	BCELL	MEDIUM	R4	R-HSA-983705	80	Reactome:R-HSA-983705 via MINERVA notes
21137	CALM1	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-983705	80	Reactome:R-HSA-983705 via MINERVA notes
21138	C5AR1	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	C5a receptor myeloid
21138	C5AR1	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	C5a receptor myeloid
21138	C5AR1	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	C5a receptor myeloid
21139	STAT2	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21139	STAT2	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	Reactome:R-HSA-909733; ubiquitous
21140	HLA-G	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tolerogenic MHC-Ib PMID:11181016
21140	HLA-G	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tolerogenic MHC-Ib PMID:11181016
21141	OAS2	Protein	20513	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21141	OAS2	Protein	20513	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21142	TRIM6	Protein	20513	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21143	MAP2K6	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21143	MAP2K6	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK6 p38
21144	STAT3	Protein	20513	BCELL	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	M1	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	M2	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	PDC	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	PLASMA	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	SGEC	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	TFH	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	TH1	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	TH17	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21144	STAT3	Protein	20513	TREG	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21145	TNF/TNFR1	Complex	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21145	TNF/TNFR1	Complex	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	TNFR1 complex
21146	TNFRSF1A	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21146	TNFRSF1A	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	TNFR1 ubiquitous; HPA Uhlén 2015
21147	TNF	Protein		UNASSIGNED		R7		0	
21148	SHC1	Protein	20513	BCELL	LOW	R5	neighbors_vote={'TH1': 2, 'TH17': 2, 'BCELL': 2, 'TFH': 2, 'TREG': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21148	SHC1	Protein	20513	TFH	LOW	R5	neighbors_vote={'TH1': 2, 'TH17': 2, 'BCELL': 2, 'TFH': 2, 'TREG': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21148	SHC1	Protein	20513	TH1	LOW	R5	neighbors_vote={'TH1': 2, 'TH17': 2, 'BCELL': 2, 'TFH': 2, 'TREG': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21148	SHC1	Protein	20513	TH17	LOW	R5	neighbors_vote={'TH1': 2, 'TH17': 2, 'BCELL': 2, 'TFH': 2, 'TREG': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21148	SHC1	Protein	20513	TREG	LOW	R5	neighbors_vote={'TH1': 2, 'TH17': 2, 'BCELL': 2, 'TFH': 2, 'TREG': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21149	MAPK11,12,13,14	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21149	MAPK11,12,13,14	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	p38 MAPK
21150	MAP3K7	Protein	20513	BCELL	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21150	MAP3K7	Protein	20513	PLASMA	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21151	KDR	Protein	20513	UNASSIGNED		R7		0	
21152	ETS1	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21152	ETS1	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21152	ETS1	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21152	ETS1	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21152	ETS1	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21152	ETS1	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21152	ETS1	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21152	ETS1	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21152	ETS1	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid TF; PMID:9252188
21153	TRADD	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21153	TRADD	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	TNFR1 adaptor
21154	TICAM1	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	TRIF; TLR3/4 adaptor; PMID:14530373
21154	TICAM1	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	TRIF; TLR3/4 adaptor; PMID:14530373
21154	TICAM1	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	TRIF; TLR3/4 adaptor; PMID:14530373
21154	TICAM1	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	TRIF; TLR3/4 adaptor; PMID:14530373
21155	PI(3,4,5)P3	Simple molecule	20513	BCELL	MEDIUM	R4	R-HSA-983705	80	Reactome:R-HSA-983705 via MINERVA notes
21155	PI(3,4,5)P3	Simple molecule	20513	PLASMA	MEDIUM	R4	R-HSA-983705	80	Reactome:R-HSA-983705 via MINERVA notes
21156	MT2A	Protein	20513	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
